user_id,is_subscriber,signup_date,user_country,industry_role,user_type,pre_project_engagement_score,is_treatment_group,total_weeks_active
USR_054935,False,2024-07-14,Germany,Software Engineer,Consumer,9.02,False,18
USR_054936,True,2024-12-06,UK,Researcher,Enterprise,30.01,True,24
USR_054937,False,2024-09-17,US,Writer,Enterprise,48.32,True,9
USR_054938,False,2024-06-19,Other,Software Engineer,Consumer,29.89,False,12
USR_054939,False,2024-10-08,India,Writer,Enterprise,23.51,True,10
USR_054940,False,2024-10-14,France,Other,Consumer,63.76,True,9
USR_054941,False,2024-07-05,France,Software Engineer,Enterprise,29.35,True,14
USR_054942,False,2024-08-10,Canada,Software Engineer,Consumer,40.2,True,20
USR_054943,False,2024-06-29,UK,Business Analyst,Consumer,34.54,True,4
USR_054944,False,2024-06-24,US,Software Engineer,Consumer,93.21,True,18
USR_054945,False,2024-10-21,UK,Student,Consumer,23.92,True,11
USR_054946,False,2024-10-23,US,Software Engineer,Consumer,13.33,True,24
USR_054947,False,2024-11-08,Germany,Data Scientist,Consumer,39.84,True,20
USR_054948,True,2024-10-01,Other,Other,Consumer,32.15,True,25
USR_054949,True,2024-06-20,US,Software Engineer,Enterprise,71.12,True,8
USR_054950,False,2024-09-05,India,Software Engineer,Consumer,49.86,True,17
USR_054951,False,2024-10-16,Germany,Software Engineer,Enterprise,63.21,True,16
USR_054952,False,2024-08-30,UK,Writer,Consumer,40.87,True,23
USR_054953,False,2024-07-13,US,Writer,Consumer,53.46,True,9
USR_054954,False,2024-10-27,Canada,Writer,Enterprise,30.99,True,16
USR_054955,False,2024-10-13,Canada,Student,Enterprise,23.03,True,9
USR_054956,False,2024-09-15,India,Software Engineer,Consumer,52.76,True,10
USR_054957,False,2024-11-03,Germany,Software Engineer,Consumer,51.96,True,6
USR_054958,False,2024-10-02,India,Data Scientist,Enterprise,45.02,True,14
USR_054959,False,2024-11-29,US,Software Engineer,Consumer,29.61,True,21
USR_054960,False,2024-08-03,US,Data Scientist,Enterprise,83.48,False,26
USR_054961,False,2024-10-22,France,Software Engineer,Consumer,80.79,True,12
USR_054962,False,2024-09-30,Other,Researcher,Consumer,22.51,True,17
USR_054963,False,2024-09-15,US,Writer,Consumer,7.78,True,12
USR_054964,False,2024-07-06,US,Software Engineer,Consumer,54.65,True,16
USR_054965,False,2024-08-10,US,Researcher,Consumer,26.57,False,6
USR_054966,False,2024-07-27,US,Student,Consumer,6.8,True,16
USR_054967,False,2024-07-12,Germany,Researcher,Enterprise,35.83,True,9
USR_054968,True,2024-06-28,UK,Researcher,Enterprise,24.62,True,11
USR_054969,False,2024-08-21,US,Student,Enterprise,22.11,True,26
USR_054970,False,2024-12-09,India,Software Engineer,Enterprise,29.14,True,18
USR_054971,False,2024-07-01,UK,Software Engineer,Consumer,13.97,True,6
USR_054972,False,2024-07-14,Canada,Software Engineer,Consumer,13.54,False,5
USR_054973,False,2024-10-24,US,Data Scientist,Consumer,49.89,True,25
USR_054974,False,2024-11-04,UK,Data Scientist,Enterprise,53.79,True,10
USR_054975,False,2024-12-06,Other,Software Engineer,Consumer,16.04,True,12
USR_054976,False,2024-11-23,Other,Data Scientist,Consumer,43.65,True,7
USR_054977,False,2024-09-30,Germany,Writer,Consumer,13.26,True,13
USR_054978,False,2024-06-27,US,Researcher,Consumer,83.4,True,18
USR_054979,False,2024-10-19,US,Student,Consumer,59.15,True,13
USR_054980,False,2024-10-19,France,Data Scientist,Enterprise,41.91,True,6
USR_054981,False,2024-08-12,Germany,Business Analyst,Enterprise,34.79,True,7
USR_054982,True,2024-10-24,UK,Business Analyst,Consumer,25.54,True,26
USR_054983,False,2024-12-10,UK,Researcher,Consumer,67.72,True,23
USR_054984,False,2024-09-30,Other,Writer,Enterprise,36.74,True,18
USR_054985,True,2024-08-22,Germany,Data Scientist,Enterprise,87.27,True,17
USR_054986,False,2024-11-04,US,Researcher,Enterprise,63.37,True,9
USR_054987,False,2024-10-11,India,Writer,Consumer,32.85,True,24
USR_054988,False,2024-10-24,France,Other,Consumer,50.38,True,17
USR_054989,False,2024-10-04,US,Writer,Consumer,11.13,True,19
USR_054990,False,2024-06-22,US,Data Scientist,Consumer,32.78,False,17
USR_054991,False,2024-10-28,US,Business Analyst,Consumer,43.71,True,6
USR_054992,False,2024-07-23,UK,Data Scientist,Consumer,34.35,True,7
USR_054993,False,2024-11-22,UK,Software Engineer,Consumer,31.98,True,10
USR_054994,False,2024-08-02,Germany,Researcher,Consumer,48.62,True,20
USR_054995,False,2024-11-30,India,Software Engineer,Consumer,33.42,True,14
USR_054996,False,2024-09-04,US,Student,Consumer,38.8,True,16
USR_054997,True,2024-12-07,US,Data Scientist,Enterprise,69.47,True,9
USR_054998,False,2024-09-08,India,Data Scientist,Enterprise,74.72,True,22
USR_054999,True,2024-11-01,US,Data Scientist,Enterprise,54.72,True,21
USR_055000,False,2024-07-02,US,Business Analyst,Enterprise,14.76,False,9
USR_055001,False,2024-07-07,India,Writer,Consumer,57.22,False,11
USR_055002,False,2024-08-24,US,Business Analyst,Enterprise,26.08,True,17
USR_055003,False,2024-09-30,US,Software Engineer,Enterprise,48.25,True,19
USR_055004,False,2024-09-14,India,Data Scientist,Consumer,49.96,True,13
USR_055005,True,2024-11-14,US,Writer,Consumer,59.48,True,20
USR_055006,False,2024-07-16,Germany,Researcher,Consumer,37.59,True,5
USR_055007,False,2024-11-07,Canada,Business Analyst,Consumer,64.53,True,10
USR_055008,False,2024-09-15,France,Student,Consumer,17.49,True,14
USR_055009,False,2024-10-13,India,Student,Consumer,20.69,True,7
USR_055010,False,2024-10-16,US,Software Engineer,Consumer,13.54,True,26
USR_055011,False,2024-08-19,US,Student,Enterprise,25.43,True,24
USR_055012,False,2024-11-15,Other,Software Engineer,Consumer,30.84,True,14
USR_055013,False,2024-09-09,Canada,Other,Enterprise,21.18,True,19
USR_055014,True,2024-09-05,US,Software Engineer,Consumer,50.16,True,19
USR_055015,False,2024-06-17,US,Student,Consumer,7.02,False,23
USR_055016,False,2024-07-06,UK,Student,Consumer,31.68,False,25
USR_055017,True,2024-09-08,US,Data Scientist,Consumer,49.12,True,10
USR_055018,False,2024-08-04,US,Software Engineer,Enterprise,24.33,True,26
USR_055019,False,2024-09-02,Canada,Data Scientist,Consumer,69.19,True,12
USR_055020,False,2024-09-18,Germany,Data Scientist,Enterprise,18.41,True,20
USR_055021,False,2024-11-15,France,Researcher,Consumer,66.92,True,7
USR_055022,False,2024-07-10,US,Software Engineer,Consumer,21.67,True,23
USR_055023,False,2024-10-26,US,Other,Enterprise,37.12,True,7
USR_055024,False,2024-10-01,UK,Other,Enterprise,39.38,True,4
USR_055025,False,2024-08-27,UK,Software Engineer,Consumer,32.88,True,21
USR_055026,False,2024-11-23,Canada,Software Engineer,Consumer,67.33,True,24
USR_055027,False,2024-10-30,US,Data Scientist,Consumer,96.06,True,10
USR_055028,False,2024-09-27,US,Software Engineer,Enterprise,58.46,True,25
USR_055029,False,2024-08-19,US,Software Engineer,Consumer,68.28,True,18
USR_055030,False,2024-07-04,Other,Researcher,Enterprise,46.34,False,20
USR_055031,False,2024-09-13,France,Student,Consumer,10.53,True,19
USR_055032,False,2024-11-13,France,Software Engineer,Consumer,3.23,True,14
USR_055033,False,2024-11-05,UK,Other,Consumer,22.15,True,19
USR_055034,False,2024-12-11,US,Researcher,Consumer,10.32,True,12
USR_055035,False,2024-06-21,Germany,Software Engineer,Consumer,56.67,True,5
USR_055036,False,2024-11-24,Germany,Business Analyst,Consumer,3.27,True,4
USR_055037,False,2024-10-12,US,Data Scientist,Consumer,13.05,True,4
USR_055038,False,2024-08-05,Other,Researcher,Consumer,22.65,True,11
USR_055039,False,2024-09-09,UK,Data Scientist,Enterprise,21.94,True,5
USR_055040,False,2024-10-15,US,Other,Enterprise,56.35,True,8
USR_055041,False,2024-07-22,India,Software Engineer,Consumer,37.49,False,25
USR_055042,False,2024-09-26,Canada,Researcher,Consumer,45.0,True,9
USR_055043,False,2024-12-03,US,Student,Enterprise,32.44,True,21
USR_055044,False,2024-08-12,US,Business Analyst,Consumer,27.92,True,23
USR_055045,False,2024-07-02,India,Data Scientist,Consumer,19.7,False,11
USR_055046,False,2024-08-07,UK,Software Engineer,Enterprise,12.75,True,6
USR_055047,False,2024-12-04,US,Data Scientist,Consumer,44.46,True,26
USR_055048,True,2024-09-23,UK,Student,Consumer,77.56,True,25
USR_055049,True,2024-07-16,Germany,Software Engineer,Consumer,78.98,False,25
USR_055050,False,2024-06-23,India,Software Engineer,Consumer,35.47,False,25
USR_055051,False,2024-08-13,India,Software Engineer,Consumer,57.3,True,13
USR_055052,False,2024-06-22,UK,Software Engineer,Consumer,27.99,False,5
USR_055053,False,2024-08-19,US,Data Scientist,Enterprise,32.74,True,19
USR_055054,False,2024-09-15,Canada,Student,Consumer,65.67,True,17
USR_055055,False,2024-09-18,US,Software Engineer,Enterprise,19.48,True,18
USR_055056,False,2024-10-07,Canada,Researcher,Consumer,50.19,True,21
USR_055057,True,2024-07-27,UK,Software Engineer,Enterprise,49.25,False,9
USR_055058,False,2024-10-07,France,Business Analyst,Consumer,11.3,True,14
USR_055059,False,2024-10-02,Germany,Other,Consumer,62.02,True,11
USR_055060,False,2024-07-16,US,Other,Consumer,70.77,False,10
USR_055061,True,2024-08-31,Other,Software Engineer,Enterprise,58.02,True,8
USR_055062,False,2024-08-24,US,Data Scientist,Consumer,51.63,True,24
USR_055063,False,2024-09-13,Germany,Business Analyst,Consumer,30.62,True,11
USR_055064,False,2024-08-09,Canada,Researcher,Enterprise,15.84,False,18
USR_055065,False,2024-09-27,US,Business Analyst,Consumer,41.4,True,24
USR_055066,False,2024-06-17,India,Business Analyst,Consumer,24.82,False,25
USR_055067,False,2024-10-23,US,Researcher,Consumer,26.98,True,20
USR_055068,False,2024-09-23,India,Data Scientist,Consumer,44.44,True,9
USR_055069,False,2024-11-02,Other,Software Engineer,Consumer,36.34,True,17
USR_055070,False,2024-11-27,Other,Data Scientist,Consumer,48.52,True,9
USR_055071,False,2024-10-02,Canada,Researcher,Consumer,63.97,True,19
USR_055072,False,2024-11-25,US,Data Scientist,Enterprise,23.14,True,20
USR_055073,False,2024-07-27,Other,Data Scientist,Consumer,62.56,True,12
USR_055074,False,2024-08-26,India,Software Engineer,Enterprise,36.75,True,23
USR_055075,False,2024-07-23,US,Student,Consumer,78.58,False,4
USR_055076,False,2024-11-07,US,Business Analyst,Consumer,6.96,True,4
USR_055077,False,2024-07-01,Germany,Data Scientist,Consumer,19.29,False,16
USR_055078,False,2024-10-19,US,Researcher,Enterprise,44.52,True,14
USR_055079,False,2024-07-28,France,Other,Consumer,6.47,True,8
USR_055080,False,2024-06-21,US,Business Analyst,Consumer,63.62,False,5
USR_055081,True,2024-09-26,Other,Student,Consumer,75.1,True,6
USR_055082,False,2024-10-29,India,Data Scientist,Consumer,79.64,True,13
USR_055083,False,2024-10-31,Other,Software Engineer,Consumer,30.18,True,26
USR_055084,False,2024-12-10,Canada,Data Scientist,Consumer,54.89,True,17
USR_055085,False,2024-09-18,US,Student,Consumer,51.25,True,5
USR_055086,False,2024-07-14,US,Student,Consumer,10.79,False,11
USR_055087,False,2024-10-15,Canada,Business Analyst,Consumer,38.63,True,15
USR_055088,False,2024-09-08,Other,Data Scientist,Enterprise,36.52,True,4
USR_055089,False,2024-09-16,US,Student,Enterprise,48.61,True,6
USR_055090,False,2024-09-14,US,Researcher,Consumer,56.1,True,17
USR_055091,False,2024-12-07,Germany,Student,Enterprise,26.25,True,21
USR_055092,False,2024-07-15,UK,Student,Consumer,25.71,True,22
USR_055093,False,2024-09-09,France,Software Engineer,Consumer,10.45,True,7
USR_055094,False,2024-07-01,India,Researcher,Consumer,53.47,False,19
USR_055095,False,2024-06-29,US,Business Analyst,Consumer,67.92,False,15
USR_055096,False,2024-11-09,US,Student,Consumer,18.15,True,4
USR_055097,False,2024-09-19,US,Software Engineer,Consumer,36.73,True,21
USR_055098,False,2024-09-23,Germany,Business Analyst,Enterprise,54.66,True,9
USR_055099,False,2024-09-24,Other,Writer,Enterprise,5.85,True,4
USR_055100,False,2024-12-07,UK,Other,Consumer,55.54,True,14
USR_055101,False,2024-12-07,US,Researcher,Consumer,39.96,True,24
USR_055102,False,2024-08-09,France,Other,Consumer,43.99,False,26
USR_055103,False,2024-11-03,US,Data Scientist,Consumer,67.34,True,4
USR_055104,False,2024-10-25,US,Student,Enterprise,16.47,True,24
USR_055105,False,2024-08-29,UK,Software Engineer,Enterprise,32.16,True,14
USR_055106,False,2024-07-01,Canada,Researcher,Consumer,52.22,False,24
USR_055107,False,2024-09-06,Canada,Other,Consumer,18.53,True,6
USR_055108,False,2024-07-05,UK,Other,Consumer,56.12,False,25
USR_055109,False,2024-07-20,UK,Researcher,Consumer,48.76,False,22
USR_055110,False,2024-11-02,Germany,Software Engineer,Consumer,18.41,True,18
USR_055111,True,2024-07-02,US,Software Engineer,Consumer,38.03,False,5
USR_055112,False,2024-10-17,US,Data Scientist,Consumer,74.36,True,7
USR_055113,False,2024-07-18,India,Data Scientist,Enterprise,75.25,False,5
USR_055114,False,2024-09-26,India,Software Engineer,Consumer,33.39,True,8
USR_055115,False,2024-09-07,US,Researcher,Consumer,80.76,True,12
USR_055116,False,2024-06-24,France,Software Engineer,Consumer,46.33,True,26
USR_055117,False,2024-07-26,India,Business Analyst,Consumer,27.99,False,20
USR_055118,False,2024-09-23,US,Business Analyst,Enterprise,20.14,True,19
USR_055119,False,2024-10-31,Canada,Software Engineer,Consumer,19.9,True,13
USR_055120,True,2024-10-16,US,Student,Enterprise,43.8,True,25
USR_055121,False,2024-09-18,UK,Researcher,Enterprise,62.44,True,16
USR_055122,False,2024-11-06,US,Data Scientist,Enterprise,26.06,True,14
USR_055123,False,2024-11-02,Canada,Software Engineer,Consumer,63.55,True,15
USR_055124,False,2024-07-22,Germany,Other,Enterprise,35.33,False,12
USR_055125,False,2024-08-31,France,Software Engineer,Consumer,25.85,True,4
USR_055126,False,2024-08-23,France,Other,Consumer,54.49,True,22
USR_055127,True,2024-11-19,UK,Writer,Consumer,20.07,True,6
USR_055128,False,2024-11-25,Other,Software Engineer,Consumer,24.67,True,24
USR_055129,False,2024-10-09,UK,Writer,Enterprise,64.53,True,24
USR_055130,False,2024-08-28,US,Software Engineer,Consumer,62.69,True,4
USR_055131,False,2024-08-04,Germany,Business Analyst,Enterprise,8.64,False,23
USR_055132,False,2024-08-17,Canada,Data Scientist,Consumer,30.42,True,20
USR_055133,False,2024-11-11,US,Software Engineer,Consumer,32.58,True,20
USR_055134,False,2024-12-11,Canada,Student,Consumer,22.65,True,8
USR_055135,False,2024-09-09,US,Data Scientist,Consumer,5.35,True,14
USR_055136,False,2024-07-03,India,Software Engineer,Enterprise,32.42,False,9
USR_055137,False,2024-10-26,UK,Writer,Consumer,25.69,True,8
USR_055138,False,2024-06-23,UK,Writer,Consumer,62.8,True,24
USR_055139,False,2024-07-18,India,Researcher,Consumer,55.09,False,8
USR_055140,False,2024-07-12,Canada,Researcher,Consumer,32.2,False,13
USR_055141,False,2024-07-02,US,Data Scientist,Consumer,33.46,False,11
USR_055142,True,2024-10-07,US,Data Scientist,Enterprise,70.58,True,18
USR_055143,False,2024-10-31,US,Researcher,Consumer,39.29,True,4
USR_055144,False,2024-10-09,US,Software Engineer,Enterprise,24.42,True,14
USR_055145,False,2024-11-25,UK,Other,Consumer,43.31,True,7
USR_055146,True,2024-09-19,France,Software Engineer,Consumer,14.63,True,19
USR_055147,False,2024-07-30,US,Other,Consumer,20.53,True,10
USR_055148,False,2024-09-12,Other,Other,Enterprise,26.04,True,17
USR_055149,True,2024-08-30,UK,Software Engineer,Consumer,56.22,True,5
USR_055150,False,2024-11-05,US,Student,Consumer,29.21,True,14
USR_055151,False,2024-09-25,Canada,Business Analyst,Enterprise,48.9,True,10
USR_055152,False,2024-09-08,US,Data Scientist,Enterprise,63.79,True,17
USR_055153,False,2024-08-07,US,Software Engineer,Consumer,65.12,True,25
USR_055154,False,2024-10-09,Canada,Data Scientist,Enterprise,51.09,True,24
USR_055155,False,2024-10-09,US,Software Engineer,Consumer,41.0,True,17
USR_055156,False,2024-11-05,US,Student,Consumer,86.87,True,4
USR_055157,False,2024-11-01,US,Researcher,Consumer,28.67,True,16
USR_055158,False,2024-10-01,Germany,Software Engineer,Consumer,11.78,True,22
USR_055159,False,2024-07-24,US,Software Engineer,Enterprise,79.39,True,10
USR_055160,False,2024-07-07,UK,Data Scientist,Consumer,36.4,False,13
USR_055161,False,2024-11-12,US,Software Engineer,Consumer,61.84,True,15
USR_055162,False,2024-09-03,US,Business Analyst,Consumer,18.57,True,13
USR_055163,False,2024-10-05,Germany,Researcher,Enterprise,35.07,True,21
USR_055164,False,2024-09-15,Germany,Software Engineer,Consumer,9.68,True,15
USR_055165,False,2024-09-09,France,Researcher,Consumer,58.0,True,24
USR_055166,False,2024-12-10,US,Student,Consumer,10.16,True,5
USR_055167,False,2024-09-28,UK,Software Engineer,Consumer,77.74,True,18
USR_055168,False,2024-09-27,Canada,Software Engineer,Enterprise,11.45,True,8
USR_055169,False,2024-07-16,US,Researcher,Consumer,27.78,False,24
USR_055170,False,2024-07-28,UK,Data Scientist,Consumer,11.37,False,25
USR_055171,False,2024-09-24,US,Software Engineer,Consumer,75.89,True,9
USR_055172,False,2024-07-13,US,Data Scientist,Consumer,57.79,True,4
USR_055173,False,2024-08-02,France,Researcher,Consumer,45.17,False,26
USR_055174,False,2024-06-20,US,Business Analyst,Consumer,4.01,True,24
USR_055175,True,2024-11-20,UK,Software Engineer,Consumer,66.36,True,6
USR_055176,False,2024-11-15,UK,Data Scientist,Enterprise,78.89,True,8
USR_055177,False,2024-07-30,US,Writer,Consumer,54.44,False,12
USR_055178,False,2024-10-01,France,Student,Consumer,77.35,True,17
USR_055179,True,2024-09-17,Other,Researcher,Consumer,45.77,True,11
USR_055180,False,2024-11-12,India,Researcher,Enterprise,39.83,True,14
USR_055181,False,2024-07-15,US,Student,Enterprise,39.18,True,16
USR_055182,True,2024-10-01,US,Student,Consumer,76.07,True,16
USR_055183,False,2024-09-27,France,Data Scientist,Enterprise,26.74,True,8
USR_055184,False,2024-12-03,Germany,Software Engineer,Consumer,34.35,True,12
USR_055185,False,2024-11-22,Germany,Data Scientist,Consumer,8.22,True,21
USR_055186,False,2024-11-17,UK,Data Scientist,Consumer,9.01,True,9
USR_055187,False,2024-09-14,UK,Student,Enterprise,35.93,True,17
USR_055188,False,2024-08-24,UK,Software Engineer,Consumer,56.26,True,18
USR_055189,False,2024-07-22,US,Software Engineer,Consumer,64.11,True,21
USR_055190,False,2024-11-23,UK,Student,Consumer,15.33,True,21
USR_055191,False,2024-07-27,India,Software Engineer,Consumer,16.58,True,12
USR_055192,False,2024-11-08,US,Software Engineer,Consumer,51.06,True,9
USR_055193,False,2024-10-25,UK,Software Engineer,Enterprise,49.31,True,17
USR_055194,False,2024-11-02,Canada,Data Scientist,Enterprise,24.57,True,4
USR_055195,False,2024-06-22,UK,Software Engineer,Consumer,41.43,False,22
USR_055196,False,2024-08-24,US,Data Scientist,Consumer,35.27,True,24
USR_055197,False,2024-08-03,US,Data Scientist,Enterprise,47.41,True,11
USR_055198,False,2024-06-19,US,Researcher,Consumer,57.93,False,11
USR_055199,False,2024-08-09,Other,Software Engineer,Consumer,29.54,False,20
USR_055200,False,2024-07-27,Canada,Data Scientist,Consumer,20.94,False,18
USR_055201,False,2024-06-30,US,Software Engineer,Consumer,48.63,True,14
USR_055202,False,2024-09-11,India,Software Engineer,Enterprise,30.34,True,22
USR_055203,False,2024-12-03,France,Student,Consumer,17.22,True,4
